Date,To win,To lose,Close
2018-03-14,308603.6957199547,42576.783464244436,275.3
2018-03-15,309030.3490611547,42595.65095843545,275.0
2018-03-16,310542.7157405303,42453.58506572743,274.2
2018-03-19,312847.00091500237,42759.15469092301,270.49
2018-03-20,312602.29932673275,42455.5072658555,270.95
2018-03-21,314055.7203175158,42584.979741528026,270.43
2018-03-22,321791.82339056744,41840.73880018797,263.67
2018-03-23,315682.79762053455,42183.708968374085,258.05
2018-03-26,319549.63130858645,43242.082545576566,265.11
2018-03-27,316874.2631517857,43600.00111717116,260.6
2018-03-28,316867.07121724635,44025.240600857825,259.83
2018-03-29,313133.9560977615,44276.27232653972,263.15
2018-04-02,314437.37628682173,44598.93361006802,257.47
2018-04-03,316912.2203927119,44609.70648907982,260.77
2018-04-04,318983.55458086263,44496.10163351137,263.56
2018-04-05,319353.7381524074,44400.6594178297,265.64
2018-04-06,323142.4614368448,43288.78789114088,259.72
2018-04-09,323437.6430281054,43287.48518136434,261.0
2018-04-10,324644.7184576999,43827.58718606471,265.15
2018-04-11,324224.82983890595,44102.76164090109,263.76
2018-04-12,322401.7739802633,43905.20308661327,265.93
2018-04-13,322746.9097111041,43979.59009337276,265.15
2018-04-16,322059.55018507026,43861.824038928266,267.33
2018-04-17,321957.15245552355,44253.46635768583,270.19
2018-04-18,322422.4642758235,44238.963152286386,270.39
2018-04-19,330404.1332469039,43937.06712400449,268.89
2018-04-20,327502.83255261206,44077.60911442882,266.61
2018-04-23,331104.078112724,43894.48924510361,266.57
2018-04-24,331520.66677963856,43896.18026390096,262.98
2018-04-25,331355.5219729659,44007.13433637799,263.63
2018-04-26,331429.71266419964,44742.2046853781,266.31
2018-04-27,330200.6936783998,44632.94872550025,266.56
2018-04-30,332744.97115722345,44489.83324126937,264.51
2018-05-01,332309.44528957887,44478.734971574915,264.98
2018-05-02,330795.4102302414,44435.39015807136,263.2
2018-05-03,330208.7399957265,44428.7690901873,262.62
2018-05-04,329094.9401208182,43976.352468986515,266.02
2018-05-07,330887.55439678207,43671.04353533652,266.92
2018-05-08,332148.63813122694,43902.01805751263,266.92
2018-05-09,336302.4445342317,43551.34972145671,269.5
2018-05-10,341272.417749116,43482.73529442697,272.02
2018-05-11,341473.8929238992,43622.293482691406,272.85
2018-05-14,342281.8724524827,43642.30396654713,272.98
2018-05-15,342199.9861316306,43403.917992083305,271.1
2018-05-16,341891.1686912973,43399.23964354763,272.24
2018-05-17,340684.6340972086,43366.49383600601,272.01
2018-05-18,342516.0441275954,43096.226254644636,271.33
2018-05-21,347269.47573319037,43523.13964456339,273.37
2018-05-22,346511.11738792085,43790.644972111404,272.61
2018-05-23,346417.47564869974,43693.02650676346,273.36
2018-05-24,349973.5810628838,43738.943178532776,272.8
2018-05-25,350467.154277383,43998.5021583617,272.15
2018-05-29,350269.83577503194,44019.46430055512,269.02
2018-05-30,347351.5785204559,43919.6309182479,272.61
2018-05-31,356857.96296426404,43468.937325448765,270.94
2018-06-01,361247.4451396038,43639.281948232914,273.6
2018-06-04,360887.0203133415,43237.25071459438,274.9
2018-06-05,360209.38283196115,43193.1813883736,275.1
2018-06-06,362470.97535863676,43953.39772105128,277.4
2018-06-07,361470.60011892545,44554.61806588464,277.37
2018-06-08,362033.5085916269,44788.867892980525,278.19
2018-06-11,362894.02531187166,44648.812077866576,278.56
2018-06-12,362901.2538991482,44598.51051913694,278.92
2018-06-13,362835.2313080466,44409.51540451816,278.03
2018-06-14,362914.532391959,44809.633648865034,278.73
2018-06-15,361265.76054257614,44843.0694593944,277.13
2018-06-18,359417.3381440847,45125.39619721409,276.56
2018-06-19,359467.5882756581,45713.170484149516,275.5
2018-06-20,358845.67826731526,45787.316994059714,275.97
2018-06-21,359171.3245006456,46030.55484953232,274.24
2018-06-22,359362.8501009487,46086.73902729006,274.74
2018-06-25,357765.1649209382,47191.162421987094,271.0
2018-06-26,357687.4670587528,47256.83730594065,271.6
2018-06-27,357687.4670587528,47186.954769253425,269.35
2018-06-28,354552.0912184133,47142.04779385852,270.89
2018-06-29,352392.7296818986,47067.3640085924,271.28
2018-07-02,352437.25172966276,47083.53678949901,271.86
2018-07-03,351265.3870521975,47247.39783403097,270.9
2018-07-05,352969.2058889264,47303.708866607696,273.11
2018-07-06,352227.1074391857,47340.79635226632,275.42
2018-07-09,351053.7029944439,47857.34026555033,277.9
2018-07-10,350358.8123984838,47877.51467887198,278.9
2018-07-11,353830.41989363765,47650.16067547587,276.86
2018-07-12,353261.7214612012,48208.907511039084,279.37
2018-07-13,352892.59608393983,48326.84448135624,279.59
2018-07-16,349264.9779961215,48097.492152434505,279.34
2018-07-17,350207.81377648655,48332.98775941769,280.47
2018-07-18,351057.72370386333,47926.48942072996,281.06
2018-07-19,349848.426759564,48068.13971150774,280.0
2018-07-20,343797.8177057467,47767.774922236764,279.68
2018-07-23,344077.8633369417,47525.61515111809,280.2
2018-07-24,341882.4350756492,47794.89472470802,281.61
2018-07-25,341940.3197804475,48137.71017564551,284.01
2018-07-26,354928.7766687697,48245.361775146535,283.34
2018-07-27,355777.5170008313,48516.8099684832,281.42
2018-07-30,359861.5871426759,47999.72226452615,279.95
2018-07-31,358698.05188427365,47522.30346614814,281.33
2018-08-01,360178.36619230796,47617.85411644524,280.86
2018-08-02,361707.04694849416,47534.734041984644,282.39
2018-08-03,359079.9126769367,47719.252748118706,283.6
2018-08-06,359353.92213327106,47594.13766974263,284.64
2018-08-07,360214.67957002384,47582.053159285824,285.58
2018-08-08,359713.3779892675,47527.193419432195,285.46
2018-08-09,362787.6891356817,47472.7458050215,285.07
2018-08-10,365963.9157426278,47482.27303372884,283.16
2018-08-13,359064.72989318403,47565.31405935383,282.1
2018-08-14,358965.9757111061,47571.549367066225,283.9
2018-08-15,358403.3366285859,47257.4444397575,281.78
2018-08-16,359867.75714409316,47200.284983584774,284.06
2018-08-17,359599.16191147,46861.635372460136,285.06
2018-08-20,364002.83160003787,46891.17047545002,285.67
2018-08-21,360577.06974421017,46925.529091354736,286.34
2018-08-22,364768.9386156525,46973.63193064456,286.17
2018-08-23,363901.5877781763,47358.16649071415,285.79
2018-08-24,362561.3385942202,47200.927580393385,287.51
2018-08-27,358901.3840886982,46939.41967516069,289.78
2018-08-28,357655.6790121634,46885.53872640511,289.92
2018-08-29,357868.669886546,46881.47436586535,291.48
2018-08-30,350212.2998328295,46595.211863572906,290.3
2018-08-31,354362.9034482242,46525.60516328537,290.31
2018-09-04,354334.5711694985,46709.30835756764,289.81
2018-09-05,353211.3421856387,47391.1155147096,289.03
2018-09-06,353228.76292794815,47705.812919241434,288.16
2018-09-07,348503.37616380356,47678.67693354978,287.6
2018-09-10,348231.99943997024,47637.73013056937,288.1
2018-09-11,350010.4818013862,47435.85699431606,289.05
2018-09-12,349420.20365671965,47625.81183755885,289.12
2018-09-13,348810.615744437,47311.81291263513,290.83
2018-09-14,347131.86466715205,47462.19333667273,290.88
2018-09-17,349571.7106440712,47271.20902988406,289.34
2018-09-18,349622.82721536147,47308.81718728722,290.91
2018-09-19,348395.18880053016,47705.637961790366,291.22
2018-09-20,349839.99856720143,47487.971723644805,293.58
2018-09-21,351376.7972052231,47401.45152412264,291.99
2018-09-24,358347.07858357986,47398.8249103415,291.02
2018-09-25,361143.12280181656,47323.95952014686,290.75
2018-09-26,364665.55600485555,47364.06186607246,289.88
2018-09-27,365337.2688373421,47202.29687907716,290.69
2018-09-28,365829.3201889533,47198.164383448835,290.72
2018-10-01,367350.9125439146,47206.020365255805,291.73
2018-10-02,363660.5741156588,47225.58238807341,291.56
2018-10-03,361125.31640919775,46849.77287564447,291.72
2018-10-04,360843.2499430787,46992.56623911359,289.44
2018-10-05,361480.57641147525,47313.742566404486,287.82
2018-10-08,361599.00329261855,47764.07877773924,287.82
2018-10-09,374087.7394948954,48045.26138192116,287.4
2018-10-10,377883.60023705673,48223.08378649117,278.3
2018-10-11,377529.718073211,48156.874738872706,272.17
2018-10-12,376444.0747668892,47024.73194542233,275.95
2018-10-15,380950.13296326995,46920.216839377244,274.4
2018-10-16,381124.76338727574,47943.13662304677,280.4
2018-10-17,381841.1886337883,48321.14196220286,280.45
2018-10-18,385788.6611818685,49417.27557759676,276.4
2018-10-19,384232.6907671045,50092.934087697344,276.25
2018-10-22,381092.58280238707,50050.457443671105,275.01
2018-10-23,380547.0423982254,48599.423675241946,273.61
2018-10-24,378077.8117107273,49734.535903253505,265.32
2018-10-25,354448.8611374576,49333.32584018948,270.08
2018-10-26,352460.4811549616,49330.13719750255,265.33
2018-10-29,358443.4905117869,49170.50164389632,263.86
2018-10-30,363916.2412224654,49152.80353782138,267.77
2018-10-31,364894.03058489866,48818.906308928024,270.63
2018-11-01,371240.41315921326,48727.012932221915,273.51
2018-11-02,367544.88099332125,48636.72074613663,271.89
2018-11-05,371489.0605259815,48672.311560678965,273.39
2018-11-06,370030.2731003227,48311.1240793276,275.12
2018-11-07,370974.6695309621,47051.96292490435,281.01
2018-11-08,368217.9008681454,47473.20357402466,280.5
2018-11-09,366488.05508261116,48058.914144978866,277.76
2018-11-12,365960.4553773692,48607.37767630843,272.57
2018-11-13,365833.2407914853,48713.908188142705,272.06
2018-11-14,366089.34418659273,48826.786721748744,270.2
2018-11-15,364493.65533493017,49208.13272785683,273.02
2018-11-16,370888.65304218995,49524.70093906431,273.73
2018-11-19,377104.9064703433,48724.30817177216,269.1
2018-11-20,379607.2603031454,49036.75129720074,264.12
2018-11-21,380829.4192890065,49033.08796800836,265.02
2018-11-23,380726.12517203065,49008.9988221754,263.25
2018-11-26,383922.5222252433,49758.055219823895,267.5
2018-11-27,383803.90950207936,49744.936566352815,268.4
2018-11-28,381996.05552056734,50496.48944226896,274.58
2018-11-29,381936.9510531081,50846.97346217848,273.98
2018-11-30,380620.8907447483,51306.49688324773,275.65
2018-12-03,379773.74995898124,51461.95117330304,279.3
2018-12-04,392007.7393790111,50573.16817035229,270.25
2018-12-06,393903.09909915144,50235.883398695936,269.84
2018-12-07,386720.64131768496,50452.43425133451,263.57
2018-12-10,387361.1850950334,50464.331543880704,264.07
2018-12-11,388043.3994689466,50604.24715482426,264.13
2018-12-12,384817.466748292,50466.30302398071,265.46
2018-12-13,382006.32318782655,50487.70385562739,265.37
2018-12-14,381998.28883263946,50135.74309728169,260.47
2018-12-17,381506.70790996274,50005.08273012103,255.36
2018-12-18,383173.5136032418,49900.96323059813,255.08
2018-12-19,382774.55804260925,49487.139242993624,251.26
2018-12-20,384472.8080132699,49689.15298595621,247.17
2018-12-21,388108.85021106334,49142.875017617844,240.7
2018-12-24,388771.6798579494,48916.16953089239,234.34
2018-12-26,396377.12089284504,50185.722345505084,246.18
2018-12-27,394721.9908934998,50114.183014677146,248.07
2018-12-28,395687.3220700813,49950.7254521635,247.75
2018-12-31,402050.9122161521,49795.79668859708,249.92
2019-01-02,410453.41269454104,49700.68722345566,250.18
2019-01-03,409970.13821137033,49859.619944031394,244.21
2019-01-04,416394.76360550086,49142.14007331168,252.39
2019-01-07,421298.7754233071,48837.85969017452,254.38
2019-01-08,422317.10507450456,49059.64365701563,256.77
2019-01-09,409651.0340732862,49036.350283055464,257.97
2019-01-10,411969.900203369,49038.57868660314,258.88
2019-01-11,407177.66695006733,49080.982368866535,258.98
2019-01-14,412575.98253378907,49080.982368866535,257.4
2019-01-15,407797.14017179364,49105.97281724186,260.35
2019-01-16,425791.50465870404,48942.61866401434,260.98
2019-01-17,424002.4652309513,49129.357165452195,262.96
2019-01-18,425464.29977380903,49830.66366839449,266.46
2019-01-22,425257.3342801349,49832.139540287135,262.86
2019-01-23,424205.17755819403,49866.10431730042,263.41
2019-01-24,423309.9523555004,49705.29159878038,263.55
2019-01-25,413494.10654249054,49387.414473708595,265.78
2019-01-28,406866.28893671883,50714.585108553554,263.76
2019-01-29,401834.06447272014,50184.97333246775,263.41
2019-01-30,402885.57175442204,50075.662920042945,267.58
2019-01-31,400440.64517270157,50231.44084596527,269.93
2019-02-01,400431.8501112758,49568.987531891085,270.06
2019-02-04,400110.72657974705,49358.65413225849,271.96
2019-02-05,400965.4493069111,49081.332509369066,273.1
2019-02-06,399098.12793534895,49295.56223057609,272.74
2019-02-07,414906.16674665187,49202.14422712925,270.14
2019-02-08,412151.7927489011,49246.833252192555,270.47
2019-02-11,410254.0080529176,49096.35287801573,270.62
2019-02-12,404191.1119312604,49019.56427755012,274.1
2019-02-13,402748.4608261876,48908.861518797145,274.99
2019-02-14,402408.37470018177,48999.64035453712,274.38
2019-02-15,402818.24184806197,49373.53229853622,277.37
2019-02-19,394267.1020660142,49356.89554995405,277.85
2019-02-20,399097.5037343374,49545.09773401365,278.41
2019-02-21,391729.6012478221,49708.72345210311,277.42
2019-02-22,391002.00238111266,49739.70326628845,279.14
2019-02-25,389218.27708733117,49748.527776106836,279.52
2019-02-26,392241.0796694302,49691.85170665456,279.32
2019-02-27,394971.08757585526,49731.85091400513,279.2
2019-02-28,396174.42131279013,49409.5561849084,278.68
2019-03-01,397023.1494633606,49434.70595800953,280.42
2019-03-04,397311.46565035434,49261.94892956348,279.4
2019-03-05,397478.30615707126,49126.783865176214,279.02
2019-03-06,392676.1196880034,48571.860763138386,277.33
2019-03-07,395365.0012561126,49220.19055941936,275.01
2019-03-08,397656.19027104974,49008.671306926655,274.46
2019-03-11,399269.9996700675,48872.470106576926,278.44
2019-03-12,397975.28360604553,49143.49228486622,279.49
2019-03-13,399216.3739649649,48951.6431847342,281.34
2019-03-14,397605.9866142016,48790.86468906954,281.16
2019-03-15,397525.04863862763,48496.85823358893,281.31
2019-03-18,393544.27261173486,48713.1767299412,282.33
2019-03-19,398209.47575880436,48629.11952000249,282.4
2019-03-20,401333.55248999596,48817.930664530606,281.55
2019-03-21,401941.7775656433,48635.21187001461,284.73
2019-03-22,394788.841743444,47841.5599241005,279.25
2019-03-25,393807.39747140196,47469.72061758743,279.04
2019-03-26,386050.07848097075,47469.72061758743,281.12
2019-03-27,381405.34749938064,47516.51018440134,279.65
2019-03-28,381394.4172437369,47775.486583323975,280.71
2019-03-29,381931.76522184367,48399.3039966254,282.48
2019-04-01,387122.6483452377,49212.66315315783,285.83
2019-04-02,387918.176878932,49232.38687961746,285.97
2019-04-03,389235.1631176019,49126.80188711081,286.42
2019-04-04,384641.29375010054,49061.105742958185,287.18
2019-04-05,384052.5058023277,49062.43806580767,288.57
2019-04-08,384117.5844613288,49048.85720681047,288.79
2019-04-09,383807.0695345822,48906.18600999912,287.31
2019-04-10,379278.92293057573,49123.49691479292,288.29
2019-04-11,381105.52359316655,48912.72609265889,288.21
2019-04-12,379071.7840266417,48324.31840303276,290.16
2019-04-15,382248.20571721124,48352.289388087374,289.97
2019-04-16,381758.81423260155,48036.05265652169,290.16
2019-04-17,377932.98711624887,48277.622316717956,289.45
2019-04-18,378611.8690581216,48194.775560038746,290.02
2019-04-22,379977.4248861958,48127.444082766444,290.27
2019-04-23,380004.21848638565,48255.06370804334,292.88
2019-04-24,381459.26606066455,48262.72786096621,292.23
2019-04-25,385654.95845439855,47846.62896173796,292.05
2019-04-26,358489.4986248616,46740.10958972766,293.41
2019-04-29,359792.0621806164,46820.0119859922,293.87
2019-04-30,359008.2918865729,46714.54498987211,294.02
2019-05-01,362413.97444652754,46696.86942999847,291.81
2019-05-02,362979.1522641302,46066.83104339485,291.18
2019-05-03,363924.2115077338,45536.12308510109,294.03
2019-05-06,364265.2070965392,45142.65127154076,292.82
2019-05-07,366379.15470551216,45737.36959440141,287.93
2019-05-08,365995.04341262917,45877.68328300567,287.53
2019-05-09,361205.1136272567,46030.03737878355,286.66
2019-05-10,366044.8692758133,45899.576789643754,288.1
2019-05-13,375323.73368902854,46512.65068506709,280.86
2019-05-14,375703.2199329651,46709.74482882458,283.4
2019-05-15,374961.3796992549,46710.85291043193,285.06
2019-05-16,375450.4660328828,47009.89418225698,287.7
2019-05-17,372694.476569987,47142.96737590897,285.84
2019-05-20,372783.55320678756,47026.83331543789,283.95
2019-05-21,371986.3219473673,46574.13708883936,286.51
2019-05-22,372269.98760331183,46760.42371791089,285.63
2019-05-23,371198.0896663421,46984.584604987474,282.14
2019-05-24,371048.31323671015,46964.04782482837,282.78
2019-05-28,370287.39733861515,47220.19870284884,280.15
2019-05-29,368117.7763703444,47582.91218931877,278.27
